ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
97.55387568460556,4.031535348459924,1.0260314997589006,36.48322,1.0243988,14.199051,3131165750178848384,2.1678890733021774,-5.886384491060164,1.2230358
97.44152078619895,4.095601402283774,1.2869422838784241,60.84998,0.8839817,13.994587,3131170113865625216,-5.701587899079773,4.368189138054634,1.0095444
97.44439851053447,4.127198440725102,1.2776800156049126,25.318466,1.301878,16.062647,3131170423102845056,3.3636327579260734,-6.4073547063949325,0.9302766
97.5752199648555,4.046974573946751,0.9399305231428567,25.64043,1.1760464,15.402901,3131171660053844608,-3.128632787783816,-7.808109285154217,0.9503177
97.54412706146285,4.057142900560109,1.9230437293761413,78.48233,1.0405483,14.359446,3131171900572014848,12.456135400005824,-11.255797244847486,1.0115427
97.50924014847789,4.094520161503588,0.9645461481261228,33.355846,0.8877468,14.235853,3131172828284950272,2.45202000130265,-7.1890781597907125,1.153663
97.48434497535013,4.109684066808616,0.7993949211899047,39.582184,0.85139084,13.746861,3131173064505742336,-0.27403327363392416,-1.2363851821011858,1.0863241
97.58283697167882,4.182896330706083,1.0593899565649367,31.40888,1.0740404,15.374611,3131175233466621696,3.328082921324482,-8.702499392561922,0.9838253
97.50642964265225,4.1602178382943755,1.1073694864197368,9.187386,1.647955,17.088217,3131176637918766464,0.06012594443874458,-15.619677262763348,1.2381271
97.48838772423528,4.172396440073131,0.8173778615137103,11.10094,2.1430292,16.797045,3131176844077211776,1.090364177240095,0.059651501551351946,1.0109826
97.38463002247305,4.1800795914402595,1.1430469751656833,58.123463,0.75748825,13.603879,3131177462552252416,-6.5714863401466355,5.704601325801412,1.2119056
97.47158694301129,4.215380028732506,4.171255494285782,35.28653,2.5776043,17.611357,3131177771790209664,-17.03324138172978,-4.484459442104392,1.0461953
97.47382114887299,4.225910338338646,0.42887661177857284,6.1302176,1.9042549,16.786715,3131178081027872128,1.217176413947653,0.06381221509205039,0.91122144
97.47479439092218,4.234200809112341,0.3541803106306244,6.753895,2.1192293,16.213121,3131178119684195072,-2.7560929003060926,-1.3962088471184895,0.93825424
97.54892907208438,4.191327358558164,2.015463056059521,19.90615,2.4991665,17.285969,3131178222763861504,-3.308553978423101,-6.2103813107355,1.0319648
97.60190888782091,4.25165804829378,1.3538960180174962,16.132967,1.6963539,17.199068,3131178875598882944,-0.07491470582867552,-4.335245888736974,0.92702556
97.61302171904248,4.256326400453552,1.4716997875948676,34.10708,1.3374691,15.813362,3131178974381133696,-4.8996248593270835,-4.147709238059433,1.006413
97.58970391476635,4.258629453784618,0.6456639124635168,7.4757524,1.7859535,17.172022,3131179077460349184,-1.494400053459976,-2.8223828361224284,1.0723237
97.59914449559426,4.2938099470107325,1.4309879384945694,9.865085,1.8707542,17.810875,3131180039533025792,-4.36824206402046,4.283539226636908,1.0056533
97.34145255413809,4.195710280502133,0.7783716748581926,28.109324,0.9375191,14.618715,3131183582882648832,0.21868779101505365,-3.4424218551086248,1.0639305
97.36784515060849,4.221330362362226,1.2405370381761758,10.48289,1.582262,17.483404,3131189522820741248,2.8229315353095426,0.47909908664901624,1.0149156
97.4335582392174,4.250495950817114,0.8695729387921769,9.341044,1.4010086,17.136415,3131189870715171840,-1.476057276858866,5.278721238514698,1.104152
97.35121749736578,4.276235308448141,1.0569559394472248,9.253285,1.645338,17.340473,3131190759771443072,9.337237950834755,-6.173420061329738,1.0572766
97.44031755920903,4.296011625310858,0.6765279453771826,18.2003,1.2548103,15.241438,3131191760500318464,2.8606607678820692,-1.508871585982298,1.0564957
97.28182707489515,4.291164476926732,1.0885604658386918,59.74166,0.8957453,13.573022,3131193920867320704,-2.511784305678589,-9.150675642655859,1.0718521
97.25540642274493,4.345820588828336,1.214875593122704,21.251469,1.3986177,16.25079,3131195127754715648,-3.012331009578594,-2.155057770978151,1.0034878
97.3208565557718,4.365696860012663,0.903784444038033,7.126415,1.9226456,17.855644,3131195432695973120,-8.015583566122773,4.471135260526689,1.0253626
97.24452171591574,4.39860183403201,3.1083371987934467,130.71945,1.2523737,14.134434,3131242647272865024,3.711608175520656,-31.89838980693975,1.1785525
97.22296197742249,4.412479591470641,1.5619688996925647,90.46719,1.2465153,9.254744,3131242917854229888,-6.1130808049202825,-7.354989265950765,1.0474015
97.25140190317495,4.412949717896462,0.7376513940859295,9.242558,1.6024723,16.943336,3131242956510503168,-1.2778554420109047,-7.025000452441327,1.0495521
