ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
98.07049667780797,3.873386400418451,1.0668733602674219,14.943256,1.4919853,16.566626,3130400455725120256,-3.2880576046338614,-1.8459246880300975,1.2162651
98.02918841763223,3.8767146711049563,0.8711304978403828,6.945155,1.8414955,17.753311,3130400623227260288,1.14260484131322,-3.403863824857854,0.981098
97.94737152086661,3.883963629040846,1.1566388531230327,29.064032,1.3512564,15.416077,3130401177279654144,0.06631514046474918,-3.3068181813553568,1.0407321
97.9590001919795,3.912585695885539,0.827173975906411,28.323586,1.1858387,14.678824,3130401383438071040,-5.583062073250612,-2.497264721744298,0.9492035
98.00692411056961,3.903572483811105,1.1783576781861387,11.686741,1.7481174,17.059366,3130401447860997376,2.067676834795283,1.9458771559719215,1.2034672
97.97081221874086,3.922312215051379,1.9336954777613058,122.882126,0.8843565,12.533645,3130401761395187072,14.269344305275176,-2.0105029385481825,1.1140115
97.94842846430396,3.956664576497613,0.7092733863665592,13.615998,1.8796921,16.174414,3130405025570328064,-1.4604407359272398,1.1254289430540334,1.030209
97.84812634662045,3.973290625823289,0.878830712921542,6.4495063,2.2698917,17.94077,3130405742828331136,4.1410886150823645,-0.23854988934811328,0.96948886
97.93659819346297,3.9862413352539723,0.7869984315594716,8.08429,1.7564602,17.345911,3130405953283259904,0.3461184403294917,-7.897776812279864,0.9955781
97.74130615435456,4.003753425048109,0.8151474245561692,6.260564,1.7055874,17.954588,3130417218980963072,1.1420627370843022,1.2687247315958736,1.0496453
97.73725997178306,4.016224146729533,0.7103511976045976,14.011253,1.3010902,16.222334,3130417326356420352,7.4004624904230525,-18.207692954773535,1.0703417
97.83190811223292,4.023689771545185,0.7498358523225211,11.592663,1.3595772,16.701344,3130417876112220800,-0.6373001992775327,6.031968706772156,1.0294847
97.88416812433366,4.04504660006187,0.4503343363858687,5.5350504,2.879403,17.120605,3130418150990120064,-2.1765851151942393,-1.3520254784264447,0.95705646
