ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
97.94573682610779,3.9396788371737883,1.3988171694875338,11.015679,1.9982071,17.690031,3130404785052165248,4.503594434158833,-9.095764644517907,0.9723444
97.89863774384403,3.949119775268345,1.2715979634501482,53.754738,0.8966818,14.505827,3130405437887204096,7.719351695233726,-13.5739107592006,1.0839609
97.93363103441504,3.996058659622654,0.9286067809297749,6.287648,2.1600513,17.995895,3130406052065988608,-1.8509221817293253,4.6360218595835825,1.0487993
97.76583323697739,3.94998241430249,0.488871095308141,6.6287975,1.9672699,17.055544,3130416020686367360,0.18387532348948424,0.1738576595119735,1.0344875
97.75167564428843,3.959299503022936,0.673162822629637,13.67047,1.5521927,16.253944,3130416055046106752,3.75396226241243,1.1658020725825455,1.0434084
97.77698231839389,3.984699385646272,0.46089792378187006,6.172779,2.387001,16.990644,3130416226844791808,-0.35048019335077346,-2.874430930968752,1.0273887
97.85051771416595,3.986049889457139,2.1233929203739197,109.402115,0.6081209,11.410554,3130417493858395392,0.7049213598873352,-10.80864676422095,0.95864576
97.64631636022818,3.990786156422785,0.4671101876862703,5.0798936,1.7498188,17.216845,3130419662818644608,-1.2264092681297254,-1.6751562455775142,0.9425022
97.68386300552449,4.017805280239264,0.6480400723051312,7.34148,1.7021637,17.397049,3130420173918468992,1.4572916199566492,-2.4707854811357075,0.9363989
97.56955991263814,4.030911207964105,0.65484966132818,10.048291,1.6597013,16.529026,3130421002848446976,-13.463426206168329,-8.50390366770496,0.9535727
97.58150342434233,4.0344288506073,0.9120254944756138,48.980938,1.4549589,12.978845,3130421037208182400,-1.7802563396357134,-9.225018832549813,1.0268686
97.61965032478975,4.047063522030132,1.2487237050766549,10.972918,1.7528973,17.397997,3130421101631416192,2.0134923702486525,-4.870926817262621,0.94888455
97.76815584525184,4.070692253936369,0.7366053232026701,9.407141,1.8524895,16.921982,3130421930561348992,0.2458645656895415,-2.9598932420588313,1.0337539
97.69637538993041,4.07353011643741,0.6744147048594022,17.57527,1.2711935,15.748745,3130422102360050432,-6.251661138503268,0.497271280205104,0.96787554
97.77462963321571,4.091959292542589,0.624319968184159,21.425518,1.4986172,14.941201,3130422411597683584,-1.039307818744118,-4.162083191327438,0.9725548
97.70934024181251,4.104643593180867,1.0813691691059892,19.59684,1.5251322,16.29831,3130423064432718592,1.1706258685982105,-9.566001404135529,0.95121074
98.1583352145511,3.8707587912645884,0.9723978160933446,24.500187,1.2731152,15.604605,3130447184967855872,1.8465935432761904,-2.628492795620981,1.1297767
98.10652131203751,3.869084123520737,0.7702261644371519,9.012629,2.0440884,17.09781,3130447318109721216,0.374246374181021,-0.24614658323098765,1.0079671
